experiment_label,laminate_id,defect_type,ply_with_defect_index,defect_width,ply_thickness,ply_width,applied_force,equivalent_stiffness,laminate_rigidity
Laminate_01_Defect_0_at_02_w_0.00,1,0,2,0.0,0.125,5,121.250812,4041.6937333333335,101.04234333333332
Laminate_01_Defect_0_at_02_w_0.20,1,0,2,0.2,0.125,5,121.129614,4037.6538,100.941345
Laminate_01_Defect_0_at_02_w_0.40,1,0,2,0.4,0.125,5,120.8791,4029.303333333333,100.73258333333334
Laminate_01_Defect_0_at_02_w_0.60,1,0,2,0.6000000000000001,0.125,5,120.45651,4015.217,100.380425
Laminate_01_Defect_0_at_02_w_0.80,1,0,2,0.8,0.125,5,119.842679,3994.755966666667,99.86889916666668
Laminate_01_Defect_0_at_02_w_1.00,1,0,2,1.0,0.125,5,119.01968,3967.3226666666665,99.18306666666666
Laminate_01_Defect_0_at_02_w_1.20,1,0,2,1.2000000000000002,0.125,5,117.965652,3932.188400000001,98.30471
Laminate_01_Defect_0_at_02_w_1.40,1,0,2,1.4,0.125,5,116.654846,3888.4948666666655,97.21237166666668
Laminate_01_Defect_0_at_02_w_1.60,1,0,2,1.6,0.125,5,115.054236,3835.1412,95.87853
Laminate_01_Defect_0_at_02_w_1.80,1,0,2,1.8,0.125,5,113.12206299999998,3770.735433333333,94.26838583333333
Laminate_01_Defect_0_at_02_w_2.00,1,0,2,2.0,0.125,5,110.803075,3693.435833333334,92.33589583333334
Laminate_01_Defect_0_at_02_w_2.20,1,0,2,2.2,0.125,5,108.015708,3600.5236000000004,90.01309
Laminate_01_Defect_0_at_03_w_0.00,1,0,3,0.0,0.125,5,121.250812,4041.6937333333335,101.04234333333332
Laminate_01_Defect_0_at_03_w_0.20,1,0,3,0.2,0.125,5,121.245971,4041.5323666666673,101.03830916666668
Laminate_01_Defect_0_at_03_w_0.40,1,0,3,0.4,0.125,5,121.25283,4041.761,101.044025
Laminate_01_Defect_0_at_03_w_0.60,1,0,3,0.6000000000000001,0.125,5,121.267896,4042.2632,101.05658
Laminate_01_Defect_0_at_03_w_0.80,1,0,3,0.8,0.125,5,121.290611,4043.020366666666,101.07550916666666
Laminate_01_Defect_0_at_03_w_1.00,1,0,3,1.0,0.125,5,121.321156,4044.038533333333,101.10096333333334
Laminate_01_Defect_0_at_03_w_1.20,1,0,3,1.2000000000000002,0.125,5,121.35921,4045.307,101.132675
Laminate_01_Defect_0_at_03_w_1.40,1,0,3,1.4,0.125,5,121.40468199999998,4046.822733333333,101.17056833333332
Laminate_01_Defect_0_at_03_w_1.60,1,0,3,1.6,0.125,5,121.45771,4048.5903333333335,101.21475833333334
Laminate_01_Defect_0_at_03_w_1.80,1,0,3,1.8,0.125,5,121.518197,4050.6065666666673,101.26516416666668
Laminate_01_Defect_0_at_03_w_2.00,1,0,3,2.0,0.125,5,121.585731,4052.8577,101.3214425
Laminate_01_Defect_0_at_03_w_2.20,1,0,3,2.2,0.125,5,121.660705,4055.356833333333,101.38392083333332
Laminate_01_Defect_0_at_04_w_0.00,1,0,4,0.0,0.125,5,121.250812,4041.6937333333335,101.04234333333332
Laminate_01_Defect_0_at_04_w_0.20,1,0,4,0.2,0.125,5,121.233913,4041.1304333333337,101.02826083333332
Laminate_01_Defect_0_at_04_w_0.40,1,0,4,0.4,0.125,5,121.249718,4041.6572666666666,101.04143166666664
Laminate_01_Defect_0_at_04_w_0.60,1,0,4,0.6000000000000001,0.125,5,121.287063,4042.9021,101.0725525
Laminate_01_Defect_0_at_04_w_0.80,1,0,4,0.8,0.125,5,121.34510500000002,4044.836833333334,101.12092083333336
Laminate_01_Defect_0_at_04_w_1.00,1,0,4,1.0,0.125,5,121.423259,4047.4419666666654,101.18604916666666
Laminate_01_Defect_0_at_04_w_1.20,1,0,4,1.2000000000000002,0.125,5,121.521392,4050.713066666666,101.26782666666666
Laminate_01_Defect_0_at_04_w_1.40,1,0,4,1.4,0.125,5,121.638996,4054.6332,101.36583
Laminate_01_Defect_0_at_04_w_1.60,1,0,4,1.6,0.125,5,121.776114,4059.2038,101.480095
Laminate_01_Defect_0_at_04_w_1.80,1,0,4,1.8,0.125,5,121.93183000000002,4064.394333333334,101.60985833333336
Laminate_01_Defect_0_at_04_w_2.00,1,0,4,2.0,0.125,5,122.106705,4070.2235,101.7555875
Laminate_01_Defect_0_at_04_w_2.20,1,0,4,2.2,0.125,5,122.300525,4076.6841666666655,101.91710416666666
Laminate_01_Defect_0_at_05_w_0.00,1,0,5,0.0,0.125,5,121.250812,4041.6937333333335,101.04234333333332
Laminate_01_Defect_0_at_05_w_0.20,1,0,5,0.2,0.125,5,121.18711799999998,4039.5706,100.989265
Laminate_01_Defect_0_at_05_w_0.40,1,0,5,0.4,0.125,5,121.193937,4039.797900000001,100.9949475
Laminate_01_Defect_0_at_05_w_0.60,1,0,5,0.6000000000000001,0.125,5,121.239882,4041.3294,101.033235
Laminate_01_Defect_0_at_05_w_0.80,1,0,5,0.8,0.125,5,121.321642,4044.054733333333,101.10136833333334
Laminate_01_Defect_0_at_05_w_1.00,1,0,5,1.0,0.125,5,121.438416,4047.9472,101.19868
Laminate_01_Defect_0_at_05_w_1.20,1,0,5,1.2000000000000002,0.125,5,121.589353,4052.978433333333,101.32446083333332
Laminate_01_Defect_0_at_05_w_1.40,1,0,5,1.4,0.125,5,121.773177,4059.105900000001,101.4776475
Laminate_01_Defect_0_at_05_w_1.60,1,0,5,1.6,0.125,5,121.988927,4066.297566666667,101.65743916666668
Laminate_01_Defect_0_at_05_w_1.80,1,0,5,1.8,0.125,5,122.236099,4074.536633333333,101.86341583333332
Laminate_01_Defect_0_at_05_w_2.00,1,0,5,2.0,0.125,5,122.514694,4083.823133333333,102.09557833333334
Laminate_01_Defect_0_at_05_w_2.20,1,0,5,2.2,0.125,5,122.824034,4094.134466666667,102.35336166666669
Laminate_01_Defect_0_at_06_w_0.00,1,0,6,0.0,0.125,5,121.250812,4041.6937333333335,101.04234333333332
Laminate_01_Defect_0_at_06_w_0.20,1,0,6,0.2,0.125,5,121.033945,4034.464833333333,100.86162083333332
Laminate_01_Defect_0_at_06_w_0.40,1,0,6,0.4,0.125,5,120.972022,4032.400733333334,100.81001833333336
Laminate_01_Defect_0_at_06_w_0.60,1,0,6,0.6000000000000001,0.125,5,120.972561,4032.4187,100.8104675
Laminate_01_Defect_0_at_06_w_0.80,1,0,6,0.8,0.125,5,121.026307,4034.2102333333337,100.85525583333336
Laminate_01_Defect_0_at_06_w_1.00,1,0,6,1.0,0.125,5,121.131149,4037.704966666666,100.94262416666666
Laminate_01_Defect_0_at_06_w_1.20,1,0,6,1.2000000000000002,0.125,5,121.283881,4042.7960333333335,101.06990083333336
Laminate_01_Defect_0_at_06_w_1.40,1,0,6,1.4,0.125,5,121.481546,4049.3848666666654,101.23462166666668
Laminate_01_Defect_0_at_06_w_1.60,1,0,6,1.6,0.125,5,121.721484,4057.3828,101.43457
Laminate_01_Defect_0_at_06_w_1.80,1,0,6,1.8,0.125,5,122.002058,4066.735266666667,101.66838166666668
Laminate_01_Defect_0_at_06_w_2.00,1,0,6,2.0,0.125,5,122.32239899999998,4077.4132999999993,101.9353325
Laminate_01_Defect_0_at_06_w_2.20,1,0,6,2.2,0.125,5,122.68165,4089.388333333334,102.23470833333334
Laminate_01_Defect_0_at_07_w_0.00,1,0,7,0.0,0.125,5,121.250812,4041.6937333333335,101.04234333333332
Laminate_01_Defect_0_at_07_w_0.20,1,0,7,0.2,0.125,5,121.124072,4037.4690666666665,100.93672666666669
Laminate_01_Defect_0_at_07_w_0.40,1,0,7,0.4,0.125,5,120.841977,4028.065900000001,100.70164750000002
Laminate_01_Defect_0_at_07_w_0.60,1,0,7,0.6000000000000001,0.125,5,120.357439,4011.914633333333,100.29786583333332
Laminate_01_Defect_0_at_07_w_0.80,1,0,7,0.8,0.125,5,119.641178,3988.039266666666,99.70098166666666
Laminate_01_Defect_0_at_07_w_1.00,1,0,7,1.0,0.125,5,118.661646,3955.3882,98.884705
Laminate_01_Defect_0_at_07_w_1.20,1,0,7,1.2000000000000002,0.125,5,117.384893,3912.829766666666,97.82074416666666
Laminate_01_Defect_0_at_07_w_1.40,1,0,7,1.4,0.125,5,115.77542,3859.180666666666,96.47951666666668
Laminate_01_Defect_0_at_07_w_1.60,1,0,7,1.6,0.125,5,113.795536,3793.1845333333335,94.82961333333334
Laminate_01_Defect_0_at_07_w_1.80,1,0,7,1.8,0.125,5,111.403905,3713.4635,92.8365875
Laminate_01_Defect_0_at_07_w_2.00,1,0,7,2.0,0.125,5,108.552914,3618.430466666666,90.46076166666668
Laminate_01_Defect_0_at_07_w_2.20,1,0,7,2.2,0.125,5,105.180978,3506.0326,87.650815
Laminate_02_Defect_0_at_02_w_0.00,2,0,2,0.0,0.125,5,331.046762,5517.446033333334,275.87230166666666
Laminate_02_Defect_0_at_02_w_0.20,2,0,2,0.2,0.125,5,330.91138,5515.189666666667,275.7594833333334
Laminate_02_Defect_0_at_02_w_0.40,2,0,2,0.4,0.125,5,330.67836700000004,5511.306116666668,275.5653058333333
Laminate_02_Defect_0_at_02_w_0.60,2,0,2,0.6000000000000001,0.125,5,330.298188,5504.9698,275.24849
Laminate_02_Defect_0_at_02_w_0.80,2,0,2,0.8,0.125,5,329.756486,5495.941433333333,274.7970716666667
Laminate_02_Defect_0_at_02_w_1.00,2,0,2,1.0,0.125,5,329.042198,5484.036633333333,274.2018316666667
Laminate_02_Defect_0_at_02_w_1.20,2,0,2,1.2000000000000002,0.125,5,328.141378,5469.022966666666,273.4511483333333
Laminate_02_Defect_0_at_02_w_1.40,2,0,2,1.4,0.125,5,327.037279,5450.621316666666,272.5310658333333
Laminate_02_Defect_0_at_02_w_1.60,2,0,2,1.6,0.125,5,325.710514,5428.508566666666,271.42542833333334
Laminate_02_Defect_0_at_02_w_1.80,2,0,2,1.8,0.125,5,324.135985,5402.266416666667,270.1133208333334
Laminate_02_Defect_0_at_02_w_2.00,2,0,2,2.0,0.125,5,322.284023,5371.400383333334,268.57001916666667
Laminate_02_Defect_0_at_02_w_2.20,2,0,2,2.2,0.125,5,320.111972,5335.199533333333,266.75997666666666
Laminate_02_Defect_0_at_03_w_0.00,2,0,3,0.0,0.125,5,331.046762,5517.446033333334,275.87230166666666
Laminate_02_Defect_0_at_03_w_0.20,2,0,3,0.2,0.125,5,330.98796100000004,5516.466016666667,275.8233008333334
Laminate_02_Defect_0_at_03_w_0.40,2,0,3,0.4,0.125,5,331.0141320000001,5516.902200000001,275.8451100000001
Laminate_02_Defect_0_at_03_w_0.60,2,0,3,0.6000000000000001,0.125,5,331.0902469999999,5518.170783333332,275.9085391666666
Laminate_02_Defect_0_at_03_w_0.80,2,0,3,0.8,0.125,5,331.21100399999995,5520.183399999999,276.00917
Laminate_02_Defect_0_at_03_w_1.00,2,0,3,1.0,0.125,5,331.374252,5522.904200000001,276.14521
Laminate_02_Defect_0_at_03_w_1.20,2,0,3,1.2000000000000002,0.125,5,331.58025000000004,5526.337500000001,276.31687500000004
Laminate_02_Defect_0_at_03_w_1.40,2,0,3,1.4,0.125,5,331.82813600000003,5530.468933333335,276.5234466666667
Laminate_02_Defect_0_at_03_w_1.60,2,0,3,1.6,0.125,5,332.117562,5535.2927,276.764635
Laminate_02_Defect_0_at_03_w_1.80,2,0,3,1.8,0.125,5,332.448929,5540.815483333334,277.0407741666667
Laminate_02_Defect_0_at_03_w_2.00,2,0,3,2.0,0.125,5,332.821477,5547.024616666667,277.3512308333333
Laminate_02_Defect_0_at_03_w_2.20,2,0,3,2.2,0.125,5,333.235388,5553.923133333334,277.6961566666667
Laminate_02_Defect_0_at_04_w_0.00,2,0,4,0.0,0.125,5,331.046762,5517.446033333334,275.87230166666666
Laminate_02_Defect_0_at_04_w_0.20,2,0,4,0.2,0.125,5,330.84505400000006,5514.084233333335,275.7042116666667
Laminate_02_Defect_0_at_04_w_0.40,2,0,4,0.4,0.125,5,330.845746,5514.095766666666,275.70478833333334
Laminate_02_Defect_0_at_04_w_0.60,2,0,4,0.6000000000000001,0.125,5,330.944466,5515.7411,275.787055
Laminate_02_Defect_0_at_04_w_0.80,2,0,4,0.8,0.125,5,331.124765,5518.746083333334,275.9373041666667
Laminate_02_Defect_0_at_04_w_1.00,2,0,4,1.0,0.125,5,331.381866,5523.0311,276.15155500000003
Laminate_02_Defect_0_at_04_w_1.20,2,0,4,1.2000000000000002,0.125,5,331.71249800000004,5528.541633333334,276.4270816666667
Laminate_02_Defect_0_at_04_w_1.40,2,0,4,1.4,0.125,5,332.11601900000005,5535.266983333335,276.7633491666667
Laminate_02_Defect_0_at_04_w_1.60,2,0,4,1.6,0.125,5,332.591357,5543.189283333333,277.1594641666666
Laminate_02_Defect_0_at_04_w_1.80,2,0,4,1.8,0.125,5,333.137263,5552.287716666668,277.61438583333336
Laminate_02_Defect_0_at_04_w_2.00,2,0,4,2.0,0.125,5,333.75342100000006,5562.557016666668,278.1278508333334
Laminate_02_Defect_0_at_04_w_2.20,2,0,4,2.2,0.125,5,334.44043,5574.007166666666,278.7003583333333
Laminate_02_Defect_0_at_05_w_0.00,2,0,5,0.0,0.125,5,331.046762,5517.446033333334,275.87230166666666
Laminate_02_Defect_0_at_05_w_0.20,2,0,5,0.2,0.125,5,330.863143,5514.385716666667,275.71928583333334
Laminate_02_Defect_0_at_05_w_0.40,2,0,5,0.4,0.125,5,330.630808,5510.513466666667,275.5256733333334
Laminate_02_Defect_0_at_05_w_0.60,2,0,5,0.6000000000000001,0.125,5,330.285147,5504.75245,275.2376225
Laminate_02_Defect_0_at_05_w_0.80,2,0,5,0.8,0.125,5,329.806144,5496.769066666666,274.8384533333333
Laminate_02_Defect_0_at_05_w_1.00,2,0,5,1.0,0.125,5,329.182967,5486.382783333333,274.3191391666667
Laminate_02_Defect_0_at_05_w_1.20,2,0,5,1.2000000000000002,0.125,5,328.40818400000006,5473.469733333334,273.67348666666675
Laminate_02_Defect_0_at_05_w_1.40,2,0,5,1.4,0.125,5,327.477457,5457.957616666668,272.8978808333334
Laminate_02_Defect_0_at_05_w_1.60,2,0,5,1.6,0.125,5,326.38621199999994,5439.770199999999,271.98851
Laminate_02_Defect_0_at_05_w_1.80,2,0,5,1.8,0.125,5,325.13098599999995,5418.849766666666,270.9424883333333
Laminate_02_Defect_0_at_05_w_2.00,2,0,5,2.0,0.125,5,323.70929400000006,5395.154900000001,269.75774500000006
Laminate_02_Defect_0_at_05_w_2.20,2,0,5,2.2,0.125,5,322.11454100000003,5368.575683333334,268.4287841666668
Laminate_02_Defect_0_at_06_w_0.00,2,0,6,0.0,0.125,5,331.046762,5517.446033333334,275.87230166666666
Laminate_02_Defect_0_at_06_w_0.20,2,0,6,0.2,0.125,5,330.834206,5513.903433333334,275.6951716666667
Laminate_02_Defect_0_at_06_w_0.40,2,0,6,0.4,0.125,5,330.82427199999995,5513.737866666666,275.68689333333333
Laminate_02_Defect_0_at_06_w_0.60,2,0,6,0.6000000000000001,0.125,5,330.913919,5515.231983333334,275.7615991666667
Laminate_02_Defect_0_at_06_w_0.80,2,0,6,0.8,0.125,5,331.077011,5517.950183333334,275.8975091666667
Laminate_02_Defect_0_at_06_w_1.00,2,0,6,1.0,0.125,5,331.30668799999995,5521.778133333332,276.0889066666666
Laminate_02_Defect_0_at_06_w_1.20,2,0,6,1.2000000000000002,0.125,5,331.59931499999993,5526.655249999999,276.33276249999994
Laminate_02_Defect_0_at_06_w_1.40,2,0,6,1.4,0.125,5,331.95370999999994,5532.561833333332,276.62809166666665
Laminate_02_Defect_0_at_06_w_1.60,2,0,6,1.6,0.125,5,332.368776,5539.479600000001,276.97398000000004
Laminate_02_Defect_0_at_06_w_1.80,2,0,6,1.8,0.125,5,332.844667,5547.411116666667,277.37055583333336
Laminate_02_Defect_0_at_06_w_2.00,2,0,6,2.0,0.125,5,333.380022,5556.3337,277.816685
Laminate_02_Defect_0_at_06_w_2.20,2,0,6,2.2,0.125,5,333.97625000000005,5566.270833333334,278.3135416666667
Laminate_02_Defect_0_at_07_w_0.00,2,0,7,0.0,0.125,5,331.046762,5517.446033333334,275.87230166666666
Laminate_02_Defect_0_at_07_w_0.20,2,0,7,0.2,0.125,5,330.910281,5515.1713500000005,275.7585675
Laminate_02_Defect_0_at_07_w_0.40,2,0,7,0.4,0.125,5,330.686859,5511.447650000001,275.57238250000006
Laminate_02_Defect_0_at_07_w_0.60,2,0,7,0.6000000000000001,0.125,5,330.325802,5505.430033333334,275.27150166666667
Laminate_02_Defect_0_at_07_w_0.80,2,0,7,0.8,0.125,5,329.810847,5496.84745,274.8423725
Laminate_02_Defect_0_at_07_w_1.00,2,0,7,1.0,0.125,5,329.132377,5485.539616666666,274.2769808333333
Laminate_02_Defect_0_at_07_w_1.20,2,0,7,1.2000000000000002,0.125,5,328.283888,5471.398133333333,273.56990666666667
Laminate_02_Defect_0_at_07_w_1.40,2,0,7,1.4,0.125,5,327.259839,5454.33065,272.7165325
Laminate_02_Defect_0_at_07_w_1.60,2,0,7,1.6,0.125,5,326.056214,5434.270233333334,271.7135116666667
Laminate_02_Defect_0_at_07_w_1.80,2,0,7,1.8,0.125,5,324.66834199999994,5411.139033333333,270.55695166666663
Laminate_02_Defect_0_at_07_w_2.00,2,0,7,2.0,0.125,5,323.094823,5384.913716666666,269.2456858333333
Laminate_02_Defect_0_at_07_w_2.20,2,0,7,2.2,0.125,5,321.330953,5355.515883333333,267.7757941666666
Laminate_02_Defect_0_at_08_w_0.00,2,0,8,0.0,0.125,5,331.046762,5517.446033333334,275.87230166666666
Laminate_02_Defect_0_at_08_w_0.20,2,0,8,0.2,0.125,5,330.98071500000003,5516.34525,275.8172625
Laminate_02_Defect_0_at_08_w_0.40,2,0,8,0.4,0.125,5,331.005149,5516.752483333334,275.83762416666667
Laminate_02_Defect_0_at_08_w_0.60,2,0,8,0.6000000000000001,0.125,5,331.084905,5518.08175,275.9040875
Laminate_02_Defect_0_at_08_w_0.80,2,0,8,0.8,0.125,5,331.21144100000004,5520.190683333334,276.0095341666667
Laminate_02_Defect_0_at_08_w_1.00,2,0,8,1.0,0.125,5,331.382251,5523.037516666667,276.1518758333333
Laminate_02_Defect_0_at_08_w_1.20,2,0,8,1.2000000000000002,0.125,5,331.59648300000003,5526.608050000001,276.33040250000005
Laminate_02_Defect_0_at_08_w_1.40,2,0,8,1.4,0.125,5,331.85330500000003,5530.888416666668,276.5444208333334
Laminate_02_Defect_0_at_08_w_1.60,2,0,8,1.6,0.125,5,332.152333,5535.872216666667,276.79361083333333
Laminate_02_Defect_0_at_08_w_1.80,2,0,8,1.8,0.125,5,332.49385799999993,5541.564299999999,277.07821499999994
Laminate_02_Defect_0_at_08_w_2.00,2,0,8,2.0,0.125,5,332.877856,5547.964266666667,277.39821333333333
Laminate_02_Defect_0_at_08_w_2.20,2,0,8,2.2,0.125,5,333.303859,5555.064316666667,277.75321583333334
Laminate_02_Defect_0_at_09_w_0.00,2,0,9,0.0,0.125,5,331.046762,5517.446033333334,275.87230166666666
Laminate_02_Defect_0_at_09_w_0.20,2,0,9,0.2,0.125,5,330.818373,5513.639550000001,275.6819775
Laminate_02_Defect_0_at_09_w_0.40,2,0,9,0.4,0.125,5,330.79668300000003,5513.278050000001,275.66390250000006
Laminate_02_Defect_0_at_09_w_0.60,2,0,9,0.6000000000000001,0.125,5,330.87871899999993,5514.645316666666,275.7322658333333
Laminate_02_Defect_0_at_09_w_0.80,2,0,9,0.8,0.125,5,331.042387,5517.373116666667,275.8686558333333
Laminate_02_Defect_0_at_09_w_1.00,2,0,9,1.0,0.125,5,331.279639,5521.327316666667,276.0663658333333
Laminate_02_Defect_0_at_09_w_1.20,2,0,9,1.2000000000000002,0.125,5,331.58676599999995,5526.446099999999,276.322305
Laminate_02_Defect_0_at_09_w_1.40,2,0,9,1.4,0.125,5,331.961789,5532.696483333334,276.6348241666667
Laminate_02_Defect_0_at_09_w_1.60,2,0,9,1.6,0.125,5,332.40407700000003,5540.067950000001,277.00339750000006
Laminate_02_Defect_0_at_09_w_1.80,2,0,9,1.8,0.125,5,332.91255399999994,5548.542566666666,277.4271283333333
Laminate_02_Defect_0_at_09_w_2.00,2,0,9,2.0,0.125,5,333.487803,5558.130049999999,277.9065025
Laminate_02_Defect_0_at_09_w_2.20,2,0,9,2.2,0.125,5,334.12996100000004,5568.832683333334,278.4416341666667
Laminate_02_Defect_0_at_10_w_0.00,2,0,10,0.0,0.125,5,331.046762,5517.446033333334,275.87230166666666
Laminate_02_Defect_0_at_10_w_0.20,2,0,10,0.2,0.125,5,330.865597,5514.426616666667,275.7213308333333
Laminate_02_Defect_0_at_10_w_0.40,2,0,10,0.4,0.125,5,330.629308,5510.488466666667,275.52442333333335
Laminate_02_Defect_0_at_10_w_0.60,2,0,10,0.6000000000000001,0.125,5,330.27256,5504.542666666667,275.22713333333337
Laminate_02_Defect_0_at_10_w_0.80,2,0,10,0.8,0.125,5,329.779784,5496.329733333334,274.81648666666666
Laminate_02_Defect_0_at_10_w_1.00,2,0,10,1.0,0.125,5,329.142171,5485.70285,274.2851425
Laminate_02_Defect_0_at_10_w_1.20,2,0,10,1.2000000000000002,0.125,5,328.353162,5472.5527,273.627635
Laminate_02_Defect_0_at_10_w_1.40,2,0,10,1.4,0.125,5,327.407644,5456.794066666667,272.8397033333334
Laminate_02_Defect_0_at_10_w_1.60,2,0,10,1.6,0.125,5,326.30111,5438.351833333333,271.9175916666667
Laminate_02_Defect_0_at_10_w_1.80,2,0,10,1.8,0.125,5,325.03016,5417.169333333334,270.8584666666667
Laminate_02_Defect_0_at_10_w_2.00,2,0,10,2.0,0.125,5,323.591203,5393.186716666667,269.65933583333333
Laminate_02_Defect_0_at_10_w_2.20,2,0,10,2.2,0.125,5,321.97938099999993,5366.323016666665,268.31615083333327
Laminate_02_Defect_0_at_11_w_0.00,2,0,11,0.0,0.125,5,331.046762,5517.446033333334,275.87230166666666
Laminate_02_Defect_0_at_11_w_0.20,2,0,11,0.2,0.125,5,330.846865,5514.114416666666,275.7057208333333
Laminate_02_Defect_0_at_11_w_0.40,2,0,11,0.4,0.125,5,330.83711000000005,5513.951833333334,275.6975916666667
Laminate_02_Defect_0_at_11_w_0.60,2,0,11,0.6000000000000001,0.125,5,330.90574999999995,5515.095833333333,275.7547916666666
Laminate_02_Defect_0_at_11_w_0.80,2,0,11,0.8,0.125,5,331.034532,5517.242200000001,275.86211000000003
Laminate_02_Defect_0_at_11_w_1.00,2,0,11,1.0,0.125,5,331.221496,5520.358266666667,276.0179133333333
Laminate_02_Defect_0_at_11_w_1.20,2,0,11,1.2000000000000002,0.125,5,331.465717,5524.428616666667,276.22143083333333
Laminate_02_Defect_0_at_11_w_1.40,2,0,11,1.4,0.125,5,331.76740399999994,5529.4567333333325,276.47283666666664
Laminate_02_Defect_0_at_11_w_1.60,2,0,11,1.6,0.125,5,332.127351,5535.455849999999,276.7727925
Laminate_02_Defect_0_at_11_w_1.80,2,0,11,1.8,0.125,5,332.54542100000003,5542.423683333334,277.1211841666667
Laminate_02_Defect_0_at_11_w_2.00,2,0,11,2.0,0.125,5,333.021657,5550.36095,277.5180475
Laminate_02_Defect_0_at_11_w_2.20,2,0,11,2.2,0.125,5,333.556518,5559.2753,277.963765
Laminate_02_Defect_0_at_12_w_0.00,2,0,12,0.0,0.125,5,331.046762,5517.446033333334,275.87230166666666
Laminate_02_Defect_0_at_12_w_0.20,2,0,12,0.2,0.125,5,330.913784,5515.229733333333,275.76148666666666
Laminate_02_Defect_0_at_12_w_0.40,2,0,12,0.4,0.125,5,330.668439,5511.14065,275.5570325
Laminate_02_Defect_0_at_12_w_0.60,2,0,12,0.6000000000000001,0.125,5,330.2659,5504.431666666666,275.22158333333334
Laminate_02_Defect_0_at_12_w_0.80,2,0,12,0.8,0.125,5,329.69448399999993,5494.908066666666,274.7454033333333
Laminate_02_Defect_0_at_12_w_1.00,2,0,12,1.0,0.125,5,328.946247,5482.437449999999,274.1218725
Laminate_02_Defect_0_at_12_w_1.20,2,0,12,1.2000000000000002,0.125,5,328.013262,5466.8877,273.344385
Laminate_02_Defect_0_at_12_w_1.40,2,0,12,1.4,0.125,5,326.8899,5448.165,272.40825
Laminate_02_Defect_0_at_12_w_1.60,2,0,12,1.6,0.125,5,325.570686,5426.178100000001,271.30890500000004
Laminate_02_Defect_0_at_12_w_1.80,2,0,12,1.8,0.125,5,324.049769,5400.829483333334,270.0414741666667
Laminate_02_Defect_0_at_12_w_2.00,2,0,12,2.0,0.125,5,322.323364,5372.056066666666,268.6028033333333
Laminate_02_Defect_0_at_12_w_2.20,2,0,12,2.2,0.125,5,320.38536100000005,5339.756016666668,266.9878008333334
Laminate_02_Defect_0_at_13_w_0.00,2,0,13,0.0,0.125,5,331.046762,5517.446033333334,275.87230166666666
Laminate_02_Defect_0_at_13_w_0.20,2,0,13,0.2,0.125,5,330.98291800000004,5516.381966666668,275.8190983333334
Laminate_02_Defect_0_at_13_w_0.40,2,0,13,0.4,0.125,5,330.989299,5516.488316666667,275.8244158333334
Laminate_02_Defect_0_at_13_w_0.60,2,0,13,0.6000000000000001,0.125,5,331.03496700000005,5517.249450000001,275.8624725000001
Laminate_02_Defect_0_at_13_w_0.80,2,0,13,0.8,0.125,5,331.117408,5518.623466666667,275.93117333333333
Laminate_02_Defect_0_at_13_w_1.00,2,0,13,1.0,0.125,5,331.23717100000005,5520.619516666668,276.0309758333334
Laminate_02_Defect_0_at_13_w_1.20,2,0,13,1.2000000000000002,0.125,5,331.393173,5523.21955,276.1609775
Laminate_02_Defect_0_at_13_w_1.40,2,0,13,1.4,0.125,5,331.584709,5526.411816666667,276.3205908333333
Laminate_02_Defect_0_at_13_w_1.60,2,0,13,1.6,0.125,5,331.810419,5530.173650000001,276.5086825
Laminate_02_Defect_0_at_13_w_1.80,2,0,13,1.8,0.125,5,332.069831,5534.497183333333,276.72485916666665
Laminate_02_Defect_0_at_13_w_2.00,2,0,13,2.0,0.125,5,332.36283000000003,5539.380500000001,276.96902500000004
Laminate_02_Defect_0_at_13_w_2.20,2,0,13,2.2,0.125,5,332.688534,5544.8089,277.240445
Laminate_02_Defect_0_at_14_w_0.00,2,0,14,0.0,0.125,5,331.046762,5517.446033333334,275.87230166666666
Laminate_02_Defect_0_at_14_w_0.20,2,0,14,0.2,0.125,5,330.829902,5513.831700000001,275.69158500000003
Laminate_02_Defect_0_at_14_w_0.40,2,0,14,0.4,0.125,5,330.766599,5512.77665,275.6388325
Laminate_02_Defect_0_at_14_w_0.60,2,0,14,0.6000000000000001,0.125,5,330.765886,5512.764766666667,275.6382383333334
Laminate_02_Defect_0_at_14_w_0.80,2,0,14,0.8,0.125,5,330.82144,5513.690666666666,275.6845333333333
Laminate_02_Defect_0_at_14_w_1.00,2,0,14,1.0,0.125,5,330.9348569999999,5515.580949999999,275.77904749999993
Laminate_02_Defect_0_at_14_w_1.20,2,0,14,1.2000000000000002,0.125,5,331.104363,5518.40605,275.9203025
Laminate_02_Defect_0_at_14_w_1.40,2,0,14,1.4,0.125,5,331.327101,5522.118350000001,276.10591750000003
Laminate_02_Defect_0_at_14_w_1.60,2,0,14,1.6,0.125,5,331.601384,5526.689733333334,276.3344866666667
Laminate_02_Defect_0_at_14_w_1.80,2,0,14,1.8,0.125,5,331.925135,5532.0855833333335,276.6042791666667
Laminate_02_Defect_0_at_14_w_2.00,2,0,14,2.0,0.125,5,332.296891,5538.281516666667,276.91407583333336
Laminate_02_Defect_0_at_14_w_2.20,2,0,14,2.2,0.125,5,332.715914,5545.2652333333335,277.26326166666666
Laminate_02_Defect_0_at_15_w_0.00,2,0,15,0.0,0.125,5,331.046762,5517.446033333334,275.87230166666666
